690 €/mēn. (8.63 €/m²),80 m²,1,3/3,Hamburgas 8,Mežaparks,https://www.ss.lv//msg/lv/real-estate/flats/riga/mezhapark/bjhgnf.html,"[""bjhgnf-flats-riga-mezhapark-65087470.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087471.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087472.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087473.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087474.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087475.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087476.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087477.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087478.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087479.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087480.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087481.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087482.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087483.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087484.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087485.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087486.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087487.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087488.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087489.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087490.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087491.800.jpg"", ""bjhgnf-flats-riga-mezhapark-65087492.800.jpg""]"
320 €/mēn. (6.40 €/m²),50 m²,2,3/9,Anniņmuižas bulvāris 50,Imanta,https://www.ss.lv//msg/lv/real-estate/flats/riga/imanta/bcepx.html,"[""bcepx-flats-riga-imanta-64574252.800.jpg"", ""bcepx-flats-riga-imanta-65036457.800.jpg"", ""bcepx-flats-riga-imanta-65036458.800.jpg"", ""bcepx-flats-riga-imanta-64574248.800.jpg"", ""bcepx-flats-riga-imanta-64574249.800.jpg"", ""bcepx-flats-riga-imanta-64574250.800.jpg"", ""bcepx-flats-riga-imanta-64574251.800.jpg"", ""bcepx-flats-riga-imanta-64574246.800.jpg"", ""bcepx-flats-riga-imanta-64574253.800.jpg""]"
650 €/mēn. (10.66 €/m²),61 m²,2,2/5,Iecavas 1,Dzegužkalns,https://www.ss.lv//msg/lv/real-estate/flats/riga/dzeguzhkalns/hhlki.html,"[""hhlki-flats-riga-dzeguzhkalns-57839791.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839792.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839793.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839794.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839795.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839796.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839797.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839798.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839799.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839800.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839801.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839802.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839803.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839805.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839807.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839806.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57840217.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839811.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839810.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839813.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839812.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839808.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839814.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839809.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839815.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839816.800.jpg"", ""hhlki-flats-riga-dzeguzhkalns-57839817.800.jpg""]"
300 €/mēn. (13.64 €/m²),22 m²,1,1/4,Lomonosova 2,Latgales priekšpilsēta,https://www.ss.lv//msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/beoxjf.html,"[""beoxjf-flats-riga-maskavas-priekshpilseta-64884179.800.jpg"", ""beoxjf-flats-riga-maskavas-priekshpilseta-64884180.800.jpg"", ""beoxjf-flats-riga-maskavas-priekshpilseta-64884181.800.jpg"", ""beoxjf-flats-riga-maskavas-priekshpilseta-64884182.800.jpg"", ""beoxjf-flats-riga-maskavas-priekshpilseta-64884183.800.jpg"", ""beoxjf-flats-riga-maskavas-priekshpilseta-64884184.800.jpg"", ""beoxjf-flats-riga-maskavas-priekshpilseta-64884185.800.jpg""]"
260 €/mēn. (7.65 €/m²),34 m²,1,10/12,Lokomotīves 54,Ķengarags,https://www.ss.lv//msg/lv/real-estate/flats/riga/kengarags/bkhcfc.html,"[""bkhcfc-flats-riga-kengarags-65170499.800.jpg"", ""bkhcfc-flats-riga-kengarags-65170500.800.jpg"", ""bkhcfc-flats-riga-kengarags-65170501.800.jpg"", ""bkhcfc-flats-riga-kengarags-65170502.800.jpg"", ""bkhcfc-flats-riga-kengarags-65170503.800.jpg"", ""bkhcfc-flats-riga-kengarags-65170504.800.jpg"", ""bkhcfc-flats-riga-kengarags-65170505.800.jpg"", ""bkhcfc-flats-riga-kengarags-65170506.800.jpg"", ""bkhcfc-flats-riga-kengarags-65170507.800.jpg"", ""bkhcfc-flats-riga-kengarags-65170508.800.jpg"", ""bkhcfc-flats-riga-kengarags-56866415.800.jpg"", ""bkhcfc-flats-riga-kengarags-56866416.800.jpg""]"
460 €/mēn. (8.52 €/m²),54 m²,2,8/9/lifts,Salnas 21,Pļavnieki,https://www.ss.lv//msg/lv/real-estate/flats/riga/plyavnieki/fhcch.html,"[""fhcch-flats-riga-plyavnieki-65016635.800.jpg"", ""fhcch-flats-riga-plyavnieki-65016631.800.jpg"", ""fhcch-flats-riga-plyavnieki-65016633.800.jpg"", ""fhcch-flats-riga-plyavnieki-65016634.800.jpg"", ""fhcch-flats-riga-plyavnieki-65016636.800.jpg"", ""fhcch-flats-riga-plyavnieki-65016637.800.jpg"", ""fhcch-flats-riga-plyavnieki-65016638.800.jpg"", ""fhcch-flats-riga-plyavnieki-65016641.800.jpg""]"
390 €/mēn. (5.74 €/m²),68 m²,3,5/5,Spilves 7,Iļģuciems,https://www.ss.lv//msg/lv/real-estate/flats/riga/ilguciems/cfblbx.html,"[""cfblbx-flats-riga-ilguciems-62979501.800.jpg"", ""cfblbx-flats-riga-ilguciems-62979502.800.jpg"", ""cfblbx-flats-riga-ilguciems-62979503.800.jpg"", ""cfblbx-flats-riga-ilguciems-62979504.800.jpg"", ""cfblbx-flats-riga-ilguciems-62979505.800.jpg"", ""cfblbx-flats-riga-ilguciems-62979506.800.jpg"", ""cfblbx-flats-riga-ilguciems-62979507.800.jpg"", ""cfblbx-flats-riga-ilguciems-62979508.800.jpg"", ""cfblbx-flats-riga-ilguciems-62979509.800.jpg""]"
290 €/mēn. (11.60 €/m²),25 m²,1,3/4,Latgales 146a,Latgales priekšpilsēta,https://www.ss.lv//msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/bjnbmm.html,"[""bjnbmm-flats-riga-maskavas-priekshpilseta-64889196.800.jpg"", ""bjnbmm-flats-riga-maskavas-priekshpilseta-64889197.800.jpg"", ""bjnbmm-flats-riga-maskavas-priekshpilseta-64889198.800.jpg"", ""bjnbmm-flats-riga-maskavas-priekshpilseta-64889199.800.jpg"", ""bjnbmm-flats-riga-maskavas-priekshpilseta-64889200.800.jpg"", ""bjnbmm-flats-riga-maskavas-priekshpilseta-64889201.800.jpg"", ""bjnbmm-flats-riga-maskavas-priekshpilseta-64889202.800.jpg"", ""bjnbmm-flats-riga-maskavas-priekshpilseta-64889203.800.jpg"", ""bjnbmm-flats-riga-maskavas-priekshpilseta-64889204.800.jpg"", ""bjnbmm-flats-riga-maskavas-priekshpilseta-64889205.800.jpg""]"
220 €/mēn. (10.48 €/m²),21 m²,1,1/5,Daugavpils 49,Latgales priekšpilsēta,https://www.ss.lv//msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/blbhoo.html,"[""blbhoo-flats-riga-maskavas-priekshpilseta-65295984.800.jpg"", ""blbhoo-flats-riga-maskavas-priekshpilseta-65295985.800.jpg"", ""blbhoo-flats-riga-maskavas-priekshpilseta-65295986.800.jpg"", ""blbhoo-flats-riga-maskavas-priekshpilseta-65295987.800.jpg"", ""blbhoo-flats-riga-maskavas-priekshpilseta-65295988.800.jpg"", ""blbhoo-flats-riga-maskavas-priekshpilseta-65295989.800.jpg"", ""blbhoo-flats-riga-maskavas-priekshpilseta-65295990.800.jpg"", ""blbhoo-flats-riga-maskavas-priekshpilseta-65295991.800.jpg"", ""blbhoo-flats-riga-maskavas-priekshpilseta-65296005.800.jpg"", ""blbhoo-flats-riga-maskavas-priekshpilseta-65296006.800.jpg""]"
700 €/mēn. (7.22 €/m²),97 m²,3,3/9,Kaudzīšu 23,Pļavnieki,https://www.ss.lv//msg/lv/real-estate/flats/riga/plyavnieki/cefdnp.html,"[""cefdnp-flats-riga-plyavnieki-62508347.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508348.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508349.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508350.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508351.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508352.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508353.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508354.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508355.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508356.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508357.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508358.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508359.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508360.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508361.800.jpg"", ""cefdnp-flats-riga-plyavnieki-62508362.800.jpg""]"
460 €/mēn. (12.11 €/m²),38 m²,2,6/9/lifts,Kaudzīšu 44,Pļavnieki,https://www.ss.lv//msg/lv/real-estate/flats/riga/plyavnieki/dogpd.html,"[""dogpd-flats-riga-plyavnieki-65322992.800.jpg"", ""dogpd-flats-riga-plyavnieki-65093665.800.jpg"", ""dogpd-flats-riga-plyavnieki-65093666.800.jpg"", ""dogpd-flats-riga-plyavnieki-65078134.800.jpg"", ""dogpd-flats-riga-plyavnieki-65078135.800.jpg""]"
700 €/mēn. (15.22 €/m²),46 m²,2,3/5,Čaka 26a,centrs,https://www.ss.lv//msg/lv/real-estate/flats/riga/centre/ahbph.html,"[""ahbph-flats-riga-centre-61764953.800.jpg"", ""ahbph-flats-riga-centre-61764954.800.jpg"", ""ahbph-flats-riga-centre-61764955.800.jpg"", ""ahbph-flats-riga-centre-61764956.800.jpg"", ""ahbph-flats-riga-centre-61764957.800.jpg"", ""ahbph-flats-riga-centre-56198308.800.jpg"", ""ahbph-flats-riga-centre-61764958.800.jpg"", ""ahbph-flats-riga-centre-56198309.800.jpg"", ""ahbph-flats-riga-centre-56198310.800.jpg"", ""ahbph-flats-riga-centre-55426245.800.jpg"", ""ahbph-flats-riga-centre-61764959.800.jpg"", ""ahbph-flats-riga-centre-61764960.800.jpg"", ""ahbph-flats-riga-centre-61764961.800.jpg"", ""ahbph-flats-riga-centre-61764962.800.jpg"", ""ahbph-flats-riga-centre-61764963.800.jpg"", ""ahbph-flats-riga-centre-56047076.800.jpg"", ""ahbph-flats-riga-centre-56047077.800.jpg"", ""ahbph-flats-riga-centre-56047078.800.jpg"", ""ahbph-flats-riga-centre-56047079.800.jpg"", ""ahbph-flats-riga-centre-56047085.800.jpg"", ""ahbph-flats-riga-centre-56198311.800.jpg"", ""ahbph-flats-riga-centre-56198312.800.jpg"", ""ahbph-flats-riga-centre-56198313.800.jpg"", ""ahbph-flats-riga-centre-61764964.800.jpg"", ""ahbph-flats-riga-centre-61764965.800.jpg""]"
260 €/mēn. (14.44 €/m²),18 m²,1,1/3,Čiekurkalna 2. l. 21,Čiekurkalns,https://www.ss.lv//msg/lv/real-estate/flats/riga/chiekurkalns/kbglb.html,"[""kbglb-flats-riga-chiekurkalns-58808903.800.jpg"", ""kbglb-flats-riga-chiekurkalns-65414285.800.jpg"", ""kbglb-flats-riga-chiekurkalns-65414286.800.jpg"", ""kbglb-flats-riga-chiekurkalns-65414287.800.jpg"", ""kbglb-flats-riga-chiekurkalns-58808906.800.jpg"", ""kbglb-flats-riga-chiekurkalns-65414288.800.jpg"", ""kbglb-flats-riga-chiekurkalns-47504200.800.jpg""]"
740 €/mēn. (13.96 €/m²),53 m²,2,2/4,Čaka 104,centrs,https://www.ss.lv//msg/lv/real-estate/flats/riga/centre/fgoki.html,"[""fgoki-flats-riga-centre-65442001.800.jpg"", ""fgoki-flats-riga-centre-65442002.800.jpg"", ""fgoki-flats-riga-centre-65442003.800.jpg"", ""fgoki-flats-riga-centre-65442004.800.jpg"", ""fgoki-flats-riga-centre-65442005.800.jpg"", ""fgoki-flats-riga-centre-65442006.800.jpg"", ""fgoki-flats-riga-centre-65442007.800.jpg"", ""fgoki-flats-riga-centre-65442008.800.jpg"", ""fgoki-flats-riga-centre-65442009.800.jpg"", ""fgoki-flats-riga-centre-65442010.800.jpg"", ""fgoki-flats-riga-centre-65442011.800.jpg"", ""fgoki-flats-riga-centre-65442012.800.jpg"", ""fgoki-flats-riga-centre-65442013.800.jpg"", ""fgoki-flats-riga-centre-65442014.800.jpg"", ""fgoki-flats-riga-centre-65442015.800.jpg"", ""fgoki-flats-riga-centre-65442016.800.jpg"", ""fgoki-flats-riga-centre-65442017.800.jpg"", ""fgoki-flats-riga-centre-65442018.800.jpg"", ""fgoki-flats-riga-centre-65442019.800.jpg"", ""fgoki-flats-riga-centre-65442020.800.jpg""]"
500 €/mēn. (8.33 €/m²),60 m²,3,1/9/lifts,Kurzemes pr. 148,Imanta,https://www.ss.lv//msg/lv/real-estate/flats/riga/imanta/cicnx.html,"[""cicnx-flats-riga-imanta-63928539.800.jpg"", ""cicnx-flats-riga-imanta-63928540.800.jpg"", ""cicnx-flats-riga-imanta-63928541.800.jpg"", ""cicnx-flats-riga-imanta-63928542.800.jpg"", ""cicnx-flats-riga-imanta-63928543.800.jpg"", ""cicnx-flats-riga-imanta-63928544.800.jpg"", ""cicnx-flats-riga-imanta-63928545.800.jpg"", ""cicnx-flats-riga-imanta-63928546.800.jpg"", ""cicnx-flats-riga-imanta-63928547.800.jpg"", ""cicnx-flats-riga-imanta-63928548.800.jpg"", ""cicnx-flats-riga-imanta-63928549.800.jpg"", ""cicnx-flats-riga-imanta-63928550.800.jpg"", ""cicnx-flats-riga-imanta-63928551.800.jpg"", ""cicnx-flats-riga-imanta-63928552.800.jpg"", ""cicnx-flats-riga-imanta-63928553.800.jpg"", ""cicnx-flats-riga-imanta-63928554.800.jpg"", ""cicnx-flats-riga-imanta-65055794.800.jpg"", ""cicnx-flats-riga-imanta-65055795.800.jpg"", ""cicnx-flats-riga-imanta-65055796.800.jpg"", ""cicnx-flats-riga-imanta-65055797.800.jpg""]"
25 €/dienā (0.83 €/m²),30 m²,1,2/5,Braslas 27,Purvciems,https://www.ss.lv//msg/lv/real-estate/flats/riga/purvciems/ebekh.html,"[""ebekh-flats-riga-purvciems-58978469.800.jpg"", ""ebekh-flats-riga-purvciems-64489371.800.jpg"", ""ebekh-flats-riga-purvciems-60894045.800.jpg"", ""ebekh-flats-riga-purvciems-58978466.800.jpg"", ""ebekh-flats-riga-purvciems-58978467.800.jpg""]"
450 €/mēn. (5.63 €/m²),80 m²,3,4/9/lifts,Pļavnieku 9,Pļavnieki,https://www.ss.lv//msg/lv/real-estate/flats/riga/plyavnieki/bglkf.html,"[""bglkf-flats-riga-plyavnieki-65272440.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272439.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272441.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272637.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272638.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272639.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272640.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272641.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272642.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272643.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272644.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272645.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272646.800.jpg"", ""bglkf-flats-riga-plyavnieki-65272647.800.jpg""]"
360 €/mēn. (5.71 €/m²),63 m²,3,8/9,Slokas 183,Imanta,https://www.ss.lv//msg/lv/real-estate/flats/riga/imanta/ceiin.html,"[""ceiin-flats-riga-imanta-65136862.800.jpg"", ""ceiin-flats-riga-imanta-65136863.800.jpg"", ""ceiin-flats-riga-imanta-65136864.800.jpg"", ""ceiin-flats-riga-imanta-65136865.800.jpg"", ""ceiin-flats-riga-imanta-65136866.800.jpg"", ""ceiin-flats-riga-imanta-65136867.800.jpg"", ""ceiin-flats-riga-imanta-65136868.800.jpg"", ""ceiin-flats-riga-imanta-65136869.800.jpg"", ""ceiin-flats-riga-imanta-65136870.800.jpg"", ""ceiin-flats-riga-imanta-65136871.800.jpg"", ""ceiin-flats-riga-imanta-65136872.800.jpg"", ""ceiin-flats-riga-imanta-65136873.800.jpg"", ""ceiin-flats-riga-imanta-65136874.800.jpg"", ""ceiin-flats-riga-imanta-65136875.800.jpg"", ""ceiin-flats-riga-imanta-65136876.800.jpg"", ""ceiin-flats-riga-imanta-65136877.800.jpg"", ""ceiin-flats-riga-imanta-65136878.800.jpg"", ""ceiin-flats-riga-imanta-65136879.800.jpg"", ""ceiin-flats-riga-imanta-65136880.800.jpg"", ""ceiin-flats-riga-imanta-65136881.800.jpg"", ""ceiin-flats-riga-imanta-65136882.800.jpg"", ""ceiin-flats-riga-imanta-65136883.800.jpg"", ""ceiin-flats-riga-imanta-65136884.800.jpg"", ""ceiin-flats-riga-imanta-65136885.800.jpg""]"
300 €/mēn. (6 €/m²),50 m²,2,3/3,Kalnciema 7,Šampēteris-Pleskodāle,https://www.ss.lv//msg/lv/real-estate/flats/riga/shampeteris-pleskodale/aemhp.html,"[""aemhp-flats-riga-shampeteris-pleskodale-65445068.800.jpg"", ""aemhp-flats-riga-shampeteris-pleskodale-65445069.800.jpg"", ""aemhp-flats-riga-shampeteris-pleskodale-65445070.800.jpg"", ""aemhp-flats-riga-shampeteris-pleskodale-65445071.800.jpg"", ""aemhp-flats-riga-shampeteris-pleskodale-65445072.800.jpg"", ""aemhp-flats-riga-shampeteris-pleskodale-65445073.800.jpg"", ""aemhp-flats-riga-shampeteris-pleskodale-65445074.800.jpg"", ""aemhp-flats-riga-shampeteris-pleskodale-65445075.800.jpg"", ""aemhp-flats-riga-shampeteris-pleskodale-65445076.800.jpg"", ""aemhp-flats-riga-shampeteris-pleskodale-65445077.800.jpg"", ""aemhp-flats-riga-shampeteris-pleskodale-65445078.800.jpg""]"
300 €/mēn. (7.32 €/m²),41 m²,1,12/16,Kleistu 2,Imanta,https://www.ss.lv//msg/lv/real-estate/flats/riga/imanta/coegh.html,"[""coegh-flats-riga-imanta-65356846.800.jpg"", ""coegh-flats-riga-imanta-65356847.800.jpg"", ""coegh-flats-riga-imanta-65356848.800.jpg"", ""coegh-flats-riga-imanta-65356849.800.jpg"", ""coegh-flats-riga-imanta-65356850.800.jpg"", ""coegh-flats-riga-imanta-65356851.800.jpg"", ""coegh-flats-riga-imanta-65356852.800.jpg"", ""coegh-flats-riga-imanta-65356853.800.jpg"", ""coegh-flats-riga-imanta-65356854.800.jpg"", ""coegh-flats-riga-imanta-65356855.800.jpg""]"
550 €/mēn. (13.41 €/m²),41 m²,2,1/3,Zvejnieku 34,Ķīpsala,https://www.ss.lv//msg/lv/real-estate/flats/riga/kipsala/kbjon.html,"[""kbjon-flats-riga-kipsala-65401126.800.jpg"", ""kbjon-flats-riga-kipsala-65401127.800.jpg"", ""kbjon-flats-riga-kipsala-65401128.800.jpg"", ""kbjon-flats-riga-kipsala-65401129.800.jpg"", ""kbjon-flats-riga-kipsala-65401130.800.jpg"", ""kbjon-flats-riga-kipsala-65401131.800.jpg"", ""kbjon-flats-riga-kipsala-65401132.800.jpg"", ""kbjon-flats-riga-kipsala-65401133.800.jpg"", ""kbjon-flats-riga-kipsala-65401134.800.jpg"", ""kbjon-flats-riga-kipsala-65401135.800.jpg"", ""kbjon-flats-riga-kipsala-65401136.800.jpg"", ""kbjon-flats-riga-kipsala-65401137.800.jpg"", ""kbjon-flats-riga-kipsala-65401138.800.jpg"", ""kbjon-flats-riga-kipsala-65401139.800.jpg"", ""kbjon-flats-riga-kipsala-65401140.800.jpg"", ""kbjon-flats-riga-kipsala-65401141.800.jpg"", ""kbjon-flats-riga-kipsala-65401142.800.jpg"", ""kbjon-flats-riga-kipsala-65401143.800.jpg"", ""kbjon-flats-riga-kipsala-65401144.800.jpg"", ""kbjon-flats-riga-kipsala-65401145.800.jpg"", ""kbjon-flats-riga-kipsala-65401146.800.jpg""]"
400 €/mēn. (6.15 €/m²),65 m²,3,1/2,Mores 11,Mangaļi,https://www.ss.lv//msg/lv/real-estate/flats/riga/mangali/kboej.html,"[""kboej-flats-riga-mangali-65192418.800.jpg"", ""kboej-flats-riga-mangali-65192419.800.jpg"", ""kboej-flats-riga-mangali-65192420.800.jpg"", ""kboej-flats-riga-mangali-65192421.800.jpg"", ""kboej-flats-riga-mangali-65192422.800.jpg"", ""kboej-flats-riga-mangali-65192423.800.jpg"", ""kboej-flats-riga-mangali-65192424.800.jpg"", ""kboej-flats-riga-mangali-65192425.800.jpg"", ""kboej-flats-riga-mangali-65192426.800.jpg"", ""kboej-flats-riga-mangali-65192427.800.jpg"", ""kboej-flats-riga-mangali-65192428.800.jpg"", ""kboej-flats-riga-mangali-65192429.800.jpg"", ""kboej-flats-riga-mangali-65192430.800.jpg"", ""kboej-flats-riga-mangali-65192431.800.jpg"", ""kboej-flats-riga-mangali-65192432.800.jpg"", ""kboej-flats-riga-mangali-65192433.800.jpg"", ""kboej-flats-riga-mangali-65192434.800.jpg"", ""kboej-flats-riga-mangali-65192435.800.jpg"", ""kboej-flats-riga-mangali-65192436.800.jpg"", ""kboej-flats-riga-mangali-65192437.800.jpg"", ""kboej-flats-riga-mangali-65192438.800.jpg""]"
50 €/dienā (1.25 €/m²),40 m²,2,3/6,Merķeļa 6,centrs,https://www.ss.lv//msg/lv/real-estate/flats/riga/centre/elcdp.html,"[""elcdp-flats-riga-centre-58429793.800.jpg"", ""elcdp-flats-riga-centre-58429794.800.jpg"", ""elcdp-flats-riga-centre-58429795.800.jpg"", ""elcdp-flats-riga-centre-58429796.800.jpg"", ""elcdp-flats-riga-centre-58429797.800.jpg"", ""elcdp-flats-riga-centre-58429798.800.jpg"", ""elcdp-flats-riga-centre-58429799.800.jpg"", ""elcdp-flats-riga-centre-58429800.800.jpg"", ""elcdp-flats-riga-centre-58429801.800.jpg"", ""elcdp-flats-riga-centre-58429802.800.jpg"", ""elcdp-flats-riga-centre-58429803.800.jpg"", ""elcdp-flats-riga-centre-58429804.800.jpg"", ""elcdp-flats-riga-centre-58429805.800.jpg"", ""elcdp-flats-riga-centre-58429806.800.jpg"", ""elcdp-flats-riga-centre-58185340.800.jpg""]"
770 €/mēn. (10 €/m²),77 m²,4,1/6,Neretas 2,Torņakalns,https://www.ss.lv//msg/lv/real-estate/flats/riga/tornjakalns/adjfb.html,"[""adjfb-flats-riga-tornjakalns-63783193.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783195.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783194.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783196.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783315.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783316.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783317.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783318.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783198.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783199.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783200.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783201.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783202.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783203.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783204.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783205.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783206.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783207.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783208.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783209.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783210.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783211.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783212.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783213.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783214.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783215.800.jpg"", ""adjfb-flats-riga-tornjakalns-63783216.800.jpg""]"
850 €/mēn. (9.44 €/m²),90 m²,3,3/4,Gramzdas 82,Zolitūde,https://www.ss.lv//msg/lv/real-estate/flats/riga/zolitude/ahkio.html,"[""ahkio-flats-riga-zolitude-64961211.800.jpg"", ""ahkio-flats-riga-zolitude-64961212.800.jpg"", ""ahkio-flats-riga-zolitude-64961213.800.jpg"", ""ahkio-flats-riga-zolitude-64961214.800.jpg"", ""ahkio-flats-riga-zolitude-64961215.800.jpg"", ""ahkio-flats-riga-zolitude-64961216.800.jpg"", ""ahkio-flats-riga-zolitude-64961217.800.jpg"", ""ahkio-flats-riga-zolitude-64961218.800.jpg"", ""ahkio-flats-riga-zolitude-64961219.800.jpg"", ""ahkio-flats-riga-zolitude-64961220.800.jpg"", ""ahkio-flats-riga-zolitude-64961221.800.jpg"", ""ahkio-flats-riga-zolitude-64961222.800.jpg"", ""ahkio-flats-riga-zolitude-64961223.800.jpg"", ""ahkio-flats-riga-zolitude-64961224.800.jpg"", ""ahkio-flats-riga-zolitude-64961225.800.jpg"", ""ahkio-flats-riga-zolitude-64961226.800.jpg"", ""ahkio-flats-riga-zolitude-64961227.800.jpg"", ""ahkio-flats-riga-zolitude-64961228.800.jpg"", ""ahkio-flats-riga-zolitude-64961229.800.jpg"", ""ahkio-flats-riga-zolitude-64961230.800.jpg"", ""ahkio-flats-riga-zolitude-64961231.800.jpg""]"
